INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,SMILES
DTXSID8029153,DSSTox_Substance_Id,DTXSID8029153,Benzyl benzoate,O=C(OCC1=CC=CC=C1)C1=CC=CC=C1
DTXSID00166094,DSSTox_Substance_Id,DTXSID00166094,8-Cyclopentyl-3-(3-((4-(fluorosulfonyl)benzoyl)oxy)propyl)-1-propylxanthine,CCCN1C(=O)N(CCCOC(=O)C2=CC=C(C=C2)S(F)(=O)=O)C2=C(NC(=N2)C2CCCC2)C1=O
DTXSID40155301,DSSTox_Substance_Id,DTXSID40155301,2-((2-Aminoethylamino)carbonylethylphenylethylamino)-5'-N-ethylcarboxamidoadenosine,CCNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=C(NCCC1=CC=C(CCC(=O)NCCN)C=C1)N=C2N
DTXSID30233480,DSSTox_Substance_Id,DTXSID30233480,GSK-163090,CC1=NC2=C(C=C1)C(=CC=C2)N1CCN(CCC2=CC(=CC=C2)N2CCNC2=O)CC1
DTXSID1040243,DSSTox_Substance_Id,DTXSID1040243,Sertraline hydrochloride,Cl.CN[C@H]1CC[C@@H](C2=CC(Cl)=C(Cl)C=C2)C2=C1C=CC=C2
DTXSID80162019,DSSTox_Substance_Id,DTXSID80162019,Mesmar,CC1(C)CC(=O)N(CCCCN2CCN(CC2)C2=NC3=CC=CC=C3C=C2)C(=O)C1
DTXSID90440315,DSSTox_Substance_Id,DTXSID90440315,"3-(dimethylamino)butyl N,N-dimethylcarbamate",CC(CCOC(=O)N(C)C)N(C)C
DTXSID3048154,DSSTox_Substance_Id,DTXSID3048154,DL-Nicotine,CN1CCCC1C1=CN=CC=C1
DTXSID0046351,DSSTox_Substance_Id,DTXSID0046351,D-Nicotine,CN1CCC[C@@H]1C1=CN=CC=C1
DTXSID30658215,DSSTox_Substance_Id,DTXSID30658215,3-[(2S)-1-Methylpyrrolidin-2-yl]-1-octylpyridin-1-ium iodide,[I-].CCCCCCCC[N+]1=CC=CC(=C1)[C@@H]1CCCN1C
DTXSID2020501,DSSTox_Substance_Id,DTXSID2020501,Methadone hydrochloride,Cl.CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1
DTXSID1048914,DSSTox_Substance_Id,DTXSID1048914,Morphine sulfate pentahydrate,O.O.O.O.O.OS(O)(=O)=O.CN1CC[C@]23[C@H]4OC5=C(O)C=CC(C[C@@H]1[C@@H]2C=C[C@@H]4O)=C35.CN1CC[C@]23[C@H]4OC5=C(O)C=CC(C[C@@H]1[C@@H]2C=C[C@@H]4O)=C35
DTXSID6047525,DSSTox_Substance_Id,DTXSID6047525,Pravastatin sodium,[Na+].CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC([O-])=O)[C@@H]12
DTXSID4046448,DSSTox_Substance_Id,DTXSID4046448,Pitavastatin calcium,[Ca++].O[C@H](C[C@H](O)\C=C\C1=C(C2=CC=C(F)C=C2)C2=C(C=CC=C2)N=C1C1CC1)CC([O-])=O.O[C@H](C[C@H](O)\C=C\C1=C(C2=CC=C(F)C=C2)C2=C(C=CC=C2)N=C1C1CC1)CC([O-])=O
DTXSID6044303,DSSTox_Substance_Id,DTXSID6044303,Atorvastatin calcium,[Ca++].CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC([O-])=O)C1=CC=C(F)C=C1)C1=CC=CC=C1.CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC([O-])=O)C1=CC=C(F)C=C1)C1=CC=CC=C1
DTXSID70426091,DSSTox_Substance_Id,DTXSID70426091,"8-Quinolinol, 5-[(methyl-2-propynylamino)methyl]-",CN(CC#C)CC1=C2C=CC=NC2=C(O)C=C1
DTXSID30716122,DSSTox_Substance_Id,DTXSID30716122,7-(Benzyloxy)-4-hydroxy-2H-1-benzopyran-2-one,OC1=CC(=O)OC2=C1C=CC(OCC1=CC=CC=C1)=C2
DTXSID60581668,DSSTox_Substance_Id,DTXSID60581668,"6-(2,4-Difluorophenyl)-1-(2,6-difluorophenyl)-2H-quinolizin-2-one",FC1=CC(F)=C(C=C1)C1=CC=CC2=C(C(=O)C=CN12)C1=C(F)C=CC=C1F
DTXSID8059184,DSSTox_Substance_Id,DTXSID8059184,"3,5-Dihydroxybenzoic acid",OC(=O)C1=CC(O)=CC(O)=C1
DTXSID70233085,DSSTox_Substance_Id,DTXSID70233085,"2-Anthracenesulfonic acid, 1-amino-4-((4-((4-chloro-6-((2-sulfophenyl)amino)-1,3,5-triazin-2-yl)amino)-3-sulfophenyl)amino)-9,10-dihydro-9,10-dioxo-",NC1=C(C=C(NC2=CC(=C(NC3=NC(Cl)=NC(NC4=CC=CC=C4S(O)(=O)=O)=N3)C=C2)S(O)(=O)=O)C2=C1C(=O)C1=CC=CC=C1C2=O)S(O)(=O)=O
DTXSID30159191,DSSTox_Substance_Id,DTXSID30159191,Phenyl 2-thienyl ketone,O=C(C1=CC=CS1)C1=CC=CC=C1
DTXSID00174250,DSSTox_Substance_Id,DTXSID00174250,Daphnoretin,COC1=C(O)C=C2OC(=O)C(OC3=CC4=C(C=CC(=O)O4)C=C3)=CC2=C1
DTXSID60150510,DSSTox_Substance_Id,DTXSID60150510,1-Deaza-2-chloro-N(6)-cyclopentyladenosine,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=C(Cl)C=C2NC1CCCC1
DTXSID4035120,DSSTox_Substance_Id,DTXSID4035120,Xanthine,O=C1NC2=C(NC=N2)C(=O)N1
DTXSID30241828,DSSTox_Substance_Id,DTXSID30241828,"3,4-Dihydro-1'-(phenylmethyl)spiro[naphthalene-1(2H),4'-piperidine]",C(N1CCC2(CCCC3=CC=CC=C23)CC1)C1=CC=CC=C1
DTXSID5059822,DSSTox_Substance_Id,DTXSID5059822,"Piperidine, 1-(2-phenylethyl)-",C(CC1=CC=CC=C1)N1CCCCC1
DTXSID60276325,DSSTox_Substance_Id,DTXSID60276325,5-(1-naphthalen-1-ylethyl)-1H-imidazole,CC(C1=CN=CN1)C1=CC=CC2=CC=CC=C12
DTXSID70511193,DSSTox_Substance_Id,DTXSID70511193,"8-[2-(4-Phenylpiperazin-1-yl)ethyl]-8-azaspiro[4.5]decane-7,9-dione",O=C1CC2(CCCC2)CC(=O)N1CCN1CCN(CC1)C1=CC=CC=C1
DTXSID50172822,DSSTox_Substance_Id,DTXSID50172822,Prazosin hydrochloride,Cl.COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1=CC=CO1
DTXSID50349678,DSSTox_Substance_Id,DTXSID50349678,(S)-CPW 399,N[C@@H](CN1C2=C(CCC2)C(=O)NC1=O)C(O)=O
DTXSID80390956,DSSTox_Substance_Id,DTXSID80390956,N-(1-Methyl-1H-indol-5-yl)-N′-(3-methyl-5-isothiazolyl)urea,CN1C=CC2=CC(NC(=O)NC3=CC(C)=NS3)=CC=C12
DTXSID20332355,DSSTox_Substance_Id,DTXSID20332355,"2-(4-methylpiperazin-1-yl)-4,6-dithiophen-2-ylpyrimidine",CN1CCN(CC1)C1=NC(=CC(=N1)C1=CC=CS1)C1=CC=CS1
DTXSID5043891,DSSTox_Substance_Id,DTXSID5043891,Altanserin,FC1=CC=C(C=C1)C(=O)C1CCN(CCN2C(=S)NC3=CC=CC=C3C2=O)CC1
DTXSID80186270,DSSTox_Substance_Id,DTXSID80186270,Indiplon,CN(C(C)=O)C1=CC=CC(=C1)C1=CC=NC2=C(C=NN12)C(=O)C1=CC=CS1
DTXSID40238269,DSSTox_Substance_Id,DTXSID40238269,Divaplon,CCC1=C(C)N2C=C(N=C2N=C1OC)C(=O)C1=CC=CC=C1
DTXSID10432454,DSSTox_Substance_Id,DTXSID10432454,ezetimibe-glucuronide,O[C@@H](CC[C@@H]1[C@H](N(C1=O)C1=CC=C(F)C=C1)C1=CC=C(O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)C(O)=O)C=C1)C1=CC=C(F)C=C1
DTXSID30163430,DSSTox_Substance_Id,DTXSID30163430,RC-220,COC1=C(C)C(C)=C(C(C)=C1)S(=O)(=O)N[C@@H](CC(O)=O)C(=O)N[C@H](CC1=CC=C(C=C1)C(N)=N)C(=O)N1CCCCC1
DTXSID20431291,DSSTox_Substance_Id,DTXSID20431291,6-amino-9-benzyl-2-butoxy-7H-purin-8-one,CCCCOC1=NC(N)=C2NC(=O)N(CC3=CC=CC=C3)C2=N1
DTXSID3046748,DSSTox_Substance_Id,DTXSID3046748,Loxoribine,NC1=NC2=C(N(CC=C)C(=O)N2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(=O)N1
DTXSID60434307,DSSTox_Substance_Id,DTXSID60434307,TLR7 Ligand II,COCCOC1=NC(N)=C2NC(=O)N(CC3=CC=CC=C3)C2=N1
DTXSID80436686,DSSTox_Substance_Id,DTXSID80436686,"2-propylthiazolo[4,5-c]quinolin-4-amine",CCCC1=NC2=C(S1)C1=CC=CC=C1N=C2N
DTXSID3048996,DSSTox_Substance_Id,DTXSID3048996,Cannabinol,CCCCCC1=CC2=C(C(O)=C1)C1=CC(C)=CC=C1C(C)(C)O2
DTXSID0031504,DSSTox_Substance_Id,DTXSID0031504,Juglone,OC1=CC=CC2=C1C(=O)C=CC2=O
DTXSID50366724,DSSTox_Substance_Id,DTXSID50366724,IWP-2,CC1=CC2=C(C=C1)N=C(NC(=O)CSC1=NC3=C(SCC3)C(=O)N1C1=CC=CC=C1)S2
DTXSID3046908,DSSTox_Substance_Id,DTXSID3046908,"3,3',5'-Triiodo-L-thyronine",N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C=C1)C(O)=O
DTXSID4040713,DSSTox_Substance_Id,DTXSID4040713,Octyl gallate,CCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1
DTXSID8025670,DSSTox_Substance_Id,DTXSID8025670,4-Methylumbelliferone,CC1=CC(=O)OC2=C1C=CC(O)=C2
DTXSID0021834,DSSTox_Substance_Id,DTXSID0021834,4-Nitrophenol,OC1=CC=C(C=C1)[N+]([O-])=O
DTXSID3021518,DSSTox_Substance_Id,DTXSID3021518,Fumaric acid,OC(=O)\C=C\C(O)=O
DTXSID3059210,DSSTox_Substance_Id,DTXSID3059210,"2,5-Pyridinedicarboxylic acid",OC(=O)C1=CC=C(N=C1)C(O)=O
DTXSID50199519,DSSTox_Substance_Id,DTXSID50199519,Succinylacetone,CC(=O)CC(=O)CCC(O)=O
DTXSID20291236,DSSTox_Substance_Id,DTXSID20291236,"butanoic acid, 4-(hydroxyamino)-4-oxo-",ONC(=O)CCC(O)=O
DTXSID50154406,DSSTox_Substance_Id,DTXSID50154406,"2-Hydroxyamino-1-methyl-6-phenylimidazo(4,5-b)pyridine",CN1C(NO)=NC2=C1C=C(C=N2)C1=CC=CC=C1
DTXSID2048660,DSSTox_Substance_Id,DTXSID2048660,Raltegravir,CN1C(=O)C(O)=C(N=C1C(C)(C)NC(=O)C1=NN=C(C)O1)C(=O)NCC1=CC=C(F)C=C1
DTXSID00224264,DSSTox_Substance_Id,DTXSID00224264,Furamidine,NC(=N)C1=CC=C(C=C1)C1=CC=C(O1)C1=CC=C(C=C1)C(N)=N
DTXSID4045216,DSSTox_Substance_Id,DTXSID4045216,Tyrphostin 25,OC1=CC(C=C(C#N)C#N)=CC(O)=C1O
DTXSID8043787,DSSTox_Substance_Id,DTXSID8043787,Trimethaphan,O=C1N(CC2=CC=CC=C2)C2C[S+]3CCCC3C2N1CC1=CC=CC=C1
DTXSID5045542,DSSTox_Substance_Id,DTXSID5045542,Pentolinium ditartrate,O[C@H]([C@H](O)C([O-])=O)C(O)=O.O[C@H]([C@H](O)C([O-])=O)C(O)=O.C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1
DTXSID80428420,DSSTox_Substance_Id,DTXSID80428420,VU0240551,CC1=CSC(NC(=O)CSC2=NN=C(C=C2)C2=CC=CC=C2)=N1
DTXSID0047298,DSSTox_Substance_Id,DTXSID0047298,"3,6-dimethyl-N-(pentan-3-yl)-2-(2,4,6-trimethylphenoxy)pyridin-4-amine",CCC(CC)NC1=CC(C)=NC(OC2=C(C)C=C(C)C=C2C)=C1C
DTXSID40152951,DSSTox_Substance_Id,DTXSID40152951,Cilansetron,CC1=NC=CN1C[C@H]1CCC2=C(C3=CC=CC4=C3N2CCC4)C1=O
DTXSID20273996,DSSTox_Substance_Id,DTXSID20273996,"Carbamimidothioic acid, [2-(4-iodophenyl)ethyl]-,3-(1H-imidazol-4-yl)propyl ester",IC1=CC=C(CCNC(=N)SCCCC2=CN=CN2)C=C1
DTXSID50192469,DSSTox_Substance_Id,DTXSID50192469,"Quinazoline, 2-(4-methyl-1-piperazinyl)-4-phenoxy-",CN1CCN(CC1)C1=NC2=CC=CC=C2C(OC2=CC=CC=C2)=N1
DTXSID80156216,DSSTox_Substance_Id,DTXSID80156216,"Quinazoline, 2-(4-methyl-1-piperazinyl)-4-(phenylmethoxy)-",CN1CCN(CC1)C1=NC2=CC=CC=C2C(OCC2=CC=CC=C2)=N1
DTXSID20193569,DSSTox_Substance_Id,DTXSID20193569,Imidazolyl-4-propylamine,NCCCC1=CN=CN1
DTXSID50433460,DSSTox_Substance_Id,DTXSID50433460,(7-bromo-1H-indol-2-yl)-(4-methylpiperazin-1-yl)methanone,CN1CCN(CC1)C(=O)C1=CC2=C(N1)C(Br)=CC=C2
DTXSID90449969,DSSTox_Substance_Id,DTXSID90449969,"(2S,3S)-3-Hydroxypipecolic Acid",O[C@H]1CCCN[C@@H]1C(O)=O
DTXSID10448292,DSSTox_Substance_Id,DTXSID10448292,trans-3-hydroxypipecolic acid,O[C@@H]1CCCN[C@H]1C(O)=O
DTXSID20372615,DSSTox_Substance_Id,DTXSID20372615,Ethyl 5-cyano-6-[4-(phenylcarbamoyl)piperazin-1-yl]-2-(trifluoromethyl)pyridine-3-carboxylate,CCOC(=O)C1=C(N=C(N2CCN(CC2)C(=O)NC2=CC=CC=C2)C(=C1)C#N)C(F)(F)F
DTXSID80229272,DSSTox_Substance_Id,DTXSID80229272,Regrelor,CCNC(=O)NC1=C2N=CN([C@@H]3O[C@H](COP(O)(O)=O)[C@H]4O[C@@H](O[C@@H]34)\C=C\C3=CC=CC=C3)C2=NC=N1
DTXSID70429547,DSSTox_Substance_Id,DTXSID70429547,"1,5-Pentanediamine, N,N'-bis(1,2,3,4-tetrahydro-9-acridinyl)-",C(CCNC1=C2CCCCC2=NC2=CC=CC=C12)CCNC1=C2CCCCC2=NC2=CC=CC=C12
DTXSID40166119,DSSTox_Substance_Id,DTXSID40166119,Benzamide adenine nucleotide,NC(=O)C1=CC(=CC=C1)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C2N=CN=C3N)[C@@H](O)[C@H]1O
DTXSID6046507,DSSTox_Substance_Id,DTXSID6046507,Triparanol,CCN(CC)CCOC1=CC=C(C=C1)C(O)(CC1=CC=C(Cl)C=C1)C1=CC=C(C)C=C1
DTXSID8026727,DSSTox_Substance_Id,DTXSID8026727,"(2E)-3,7-Dimethyl-2,6-octadien-1-ol",CC(C)=CCC\C(C)=C\CO
DTXSID60529227,DSSTox_Substance_Id,DTXSID60529227,1-[3-(4-Nitrophenoxy)propyl]-1H-imidazole,[O-][N+](=O)C1=CC=C(OCCCN2C=CN=C2)C=C1
DTXSID90347517,DSSTox_Substance_Id,DTXSID90347517,2-(4-nitrophenyl)-3H-quinazolin-4-one,[O-][N+](=O)C1=CC=C(C=C1)C1=NC(=O)C2=CC=CC=C2N1
DTXSID2023222,DSSTox_Substance_Id,DTXSID2023222,Lomustine,ClCCN(N=O)C(=O)NC1CCCCC1
DTXSID50157018,DSSTox_Substance_Id,DTXSID50157018,Aminopropylphosphonate,NCCCP(O)(O)=O
DTXSID9046942,DSSTox_Substance_Id,DTXSID9046942,Desipramine hydrochloride,Cl.CNCCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2
DTXSID7040738,DSSTox_Substance_Id,DTXSID7040738,Imipramine hydrochloride,Cl.CN(C)CCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2
DTXSID5033595,DSSTox_Substance_Id,DTXSID5033595,(+)-Kavain,COC1=CC(=O)O[C@H](C1)\C=C\C1=CC=CC=C1
DTXSID4034102,DSSTox_Substance_Id,DTXSID4034102,Yangonin,COC1=CC=C(\C=C\C2=CC(OC)=CC(=O)O2)C=C1
DTXSID5033674,DSSTox_Substance_Id,DTXSID5033674,Methysticin,COC1=CC(=O)O[C@H](C1)\C=C\C1=CC=C2OCOC2=C1
DTXSID3040568,DSSTox_Substance_Id,DTXSID3040568,Octylhomovanillamide,CCCCCCCCNC(=O)CC1=CC=C(O)C(OC)=C1
DTXSID40163729,DSSTox_Substance_Id,DTXSID40163729,Davasaicin,COC1=C(OCCN)C=CC(CC(=O)NCCCC2=CC(C)=C(C)C=C2)=C1
DTXSID00162950,DSSTox_Substance_Id,DTXSID00162950,"1-(3,4-(Methylenedioxy)benzoyl)-3-(2-(1-benzyl-4-piperidinyl)ethyl)thiourea",O=C(NC(=S)NCCC1CCN(CC2=CC=CC=C2)CC1)C1=CC2=C(OCO2)C=C1
DTXSID30187474,DSSTox_Substance_Id,DTXSID30187474,Levmetamfetamine,CN[C@H](C)CC1=CC=CC=C1
DTXSID90241425,DSSTox_Substance_Id,DTXSID90241425,Di-N-desethylamiodarone,CCCCC1=C(C(=O)C2=CC(I)=C(OCCN)C(I)=C2)C2=CC=CC=C2O1
DTXSID8046167,DSSTox_Substance_Id,DTXSID8046167,Rolicyclidine,C1CCN(C1)C1(CCCCC1)C1=CC=CC=C1
DTXSID0052621,DSSTox_Substance_Id,DTXSID0052621,4-Prop-1-enylveratrole,COC1=C(OC)C=C(C=CC)C=C1
DTXSID10237885,DSSTox_Substance_Id,DTXSID10237885,ADP-597,COC1=C(NC2=C(C)N=C(C=C2)S(C)(=O)=O)N=CN=C1OC1CCN(CC1)C(=O)OC(C)C
DTXSID00349466,DSSTox_Substance_Id,DTXSID00349466,"4,5,6,7-Tetrahydro-1H-indazole-3-carboxylic acid",OC(=O)C1=NNC2=C1CCCC2
DTXSID20350296,DSSTox_Substance_Id,DTXSID20350296,3-propyl-1H-pyrazole-5-carboxylic acid,CCCC1=CC(=NN1)C(O)=O
DTXSID90406774,DSSTox_Substance_Id,DTXSID90406774,3-Ethyl-1H-pyrazole-5-carboxylic acid,CCC1=CC(=NN1)C(O)=O
DTXSID30522563,DSSTox_Substance_Id,DTXSID30522563,5-Pentyl-1H-pyrazole-3-carboxylic acid,CCCCCC1=CC(=NN1)C(O)=O
DTXSID10194944,DSSTox_Substance_Id,DTXSID10194944,Trifluoromethylsulfonamide,NS(=O)(=O)C(F)(F)F
DTXSID00333188,DSSTox_Substance_Id,DTXSID00333188,Benzyl [(3S)-2-oxooxetan-3-yl]carbamate,O=C(N[C@H]1COC1=O)OCC1=CC=CC=C1
DTXSID10180589,DSSTox_Substance_Id,DTXSID10180589,"3,4-Pyrrolidinediol, 2-(hydroxymethyl-14C)-, (2R,3R,4R)-",OC[C@H]1NC[C@@H](O)[C@@H]1O
DTXSID0021098,DSSTox_Substance_Id,DTXSID0021098,Ozone,[O-][O+]=O
DTXSID00467917,DSSTox_Substance_Id,DTXSID00467917,PF-622,O=C(NC1=CC=CC=C1)N1CCN(CC2=NC3=CC=CC=C3C=C2)CC1
DTXSID10404611,DSSTox_Substance_Id,DTXSID10404611,4-Nonylphenylboronic acid,CCCCCCCCCC1=CC=C(C=C1)B(O)O
DTXSID80658664,DSSTox_Substance_Id,DTXSID80658664,"1-[5-(Furan-2-yl)-1,3,4-oxadiazol-2-yl]-7-phenylheptan-1-one",O=C(CCCCCCC1=CC=CC=C1)C1=NN=C(O1)C1=CC=CO1
DTXSID20571888,DSSTox_Substance_Id,DTXSID20571888,"1,1,1-Trifluorotridecan-2-one",CCCCCCCCCCCC(=O)C(F)(F)F
DTXSID90199230,DSSTox_Substance_Id,DTXSID90199230,"1,1'-Biphenyl-4-yl-boronic acid",OB(O)C1=CC=C(C=C1)C1=CC=CC=C1
DTXSID90230910,DSSTox_Substance_Id,DTXSID90230910,"2-Nonadecanone, 1,1,1-trifluoro-",CCCCCCCCCCCCCCCCCC(=O)C(F)(F)F
DTXSID00181409,DSSTox_Substance_Id,DTXSID00181409,"2-Nonanone,1,1,1- trifluoro-",CCCCCCCC(=O)C(F)(F)F
DTXSID20229231,DSSTox_Substance_Id,DTXSID20229231,Emicerfont,COC1=CC(C)=C(C=C1)N1CCC2=C(C=C(C)N=C12)N1C=CC(=N1)N1CCNC1=O
DTXSID5046487,DSSTox_Substance_Id,DTXSID5046487,Adefovir dipivoxil,CC(C)(C)C(=O)OCOP(=O)(COCCN1C=NC2=C1N=CN=C2N)OCOC(=O)C(C)(C)C
DTXSID7020972,DSSTox_Substance_Id,DTXSID7020972,Nitrofurantoin,[O-][N+](=O)C1=CC=C(O1)C=NN1CC(=O)NC1=O
DTXSID3022584,DSSTox_Substance_Id,DTXSID3022584,Amdinocillin,CC1(C)S[C@@H]2[C@H](N=CN3CCCCCC3)C(=O)N2[C@H]1C(O)=O
DTXSID7022754,DSSTox_Substance_Id,DTXSID7022754,Cefixime,NC1=NC(=CS1)C(=N\OCC(O)=O)\C(=O)N[C@H]1[C@H]2SCC(C=C)=C(N2C1=O)C(O)=O
DTXSID1022760,DSSTox_Substance_Id,DTXSID1022760,Ceforanide,NCC1=CC=CC=C1CC(=O)N[C@H]1[C@H]2SCC(CSC3=NN=NN3CC(O)=O)=C(N2C1=O)C(O)=O
DTXSID7023568,DSSTox_Substance_Id,DTXSID7023568,Rolitetracycline,[H][C@]12C[C@H]3[C@H](N(C)C)C(O)=C(C(=O)NCN4CCCC4)C(=O)[C@@]3(O)C(O)=C1C(=O)C1=C(C=CC=C1O)[C@@]2(C)O
DTXSID8041115,DSSTox_Substance_Id,DTXSID8041115,Rifapentine,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(O)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(\C=N\N1CCN(CC1)C1CCCC1)=C2O
DTXSID2045943,DSSTox_Substance_Id,DTXSID2045943,Oxiconazole nitrate,O[N+]([O-])=O.ClC1=CC=C(CO\N=C(/CN2C=CN=C2)C2=CC=C(Cl)C=C2Cl)C(Cl)=C1
DTXSID2048581,DSSTox_Substance_Id,DTXSID2048581,Tigecycline,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=C(NC(=O)CNC(C)(C)C)C=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O
DTXSID90193091,DSSTox_Substance_Id,DTXSID90193091,Rosoxacin,CCN1C=C(C(O)=O)C(=O)C2=C1C=C(C=C2)C1=CC=NC=C1
DTXSID0022779,DSSTox_Substance_Id,DTXSID0022779,Cephacetrile,CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)CC#N)C2=O)C(O)=O
DTXSID10274179,DSSTox_Substance_Id,DTXSID10274179,Meropenem trihydrate,O.O.O.[H][C@]1([C@@H](C)O)C(=O)N2C(C(O)=O)=C(S[C@@H]3CN[C@@H](C3)C(=O)N(C)C)[C@H](C)[C@]12[H]
DTXSID50165456,DSSTox_Substance_Id,DTXSID50165456,Ertapenem,C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C(S[C@@H]3CN[C@@H](C3)C(=O)NC3=CC=CC(=C3)C(O)=O)=C(N2C1=O)C(O)=O
DTXSID4023121,DSSTox_Substance_Id,DTXSID4023121,Hetacillin,CC1(C)S[C@@H]2[C@H](N3C(=O)[C@H](NC3(C)C)C3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O
DTXSID7023223,DSSTox_Substance_Id,DTXSID7023223,Loracarbef,[H][C@]12CCC(Cl)=C(N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(O)=O
DTXSID8048319,DSSTox_Substance_Id,DTXSID8048319,Arbekacin,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O
DTXSID3023215,DSSTox_Substance_Id,DTXSID3023215,Lincomycin,CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@H]([C@@H](C)O)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O
DTXSID9023338,DSSTox_Substance_Id,DTXSID9023338,Moxalactam,CO[C@]1(NC(=O)C(C(O)=O)C2=CC=C(O)C=C2)[C@H]2OCC(CSC3=NN=NN3C)=C(N2C1=O)C(O)=O
DTXSID90883122,DSSTox_Substance_Id,DTXSID90883122,Allosamidin,[H][C@@]12OC(=N[C@]1([H])[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]3NC(C)=O)[C@@H](O)[C@H]1NC(C)=O)[C@H]2CO)N(C)C
DTXSID60237779,DSSTox_Substance_Id,DTXSID60237779,Flumatinib,CN1CCN(CC2=C(C=C(C=C2)C(=O)NC2=CC(NC3=NC=CC(=N3)C3=CN=CC=C3)=C(C)N=C2)C(F)(F)F)CC1
DTXSID0021389,DSSTox_Substance_Id,DTXSID0021389,Trichlorfon,COP(=O)(OC)C(O)C(Cl)(Cl)Cl
DTXSID4046945,DSSTox_Substance_Id,DTXSID4046945,Velnacrine,NC1=C2C(O)CCCC2=NC2=CC=CC=C12
DTXSID00149201,DSSTox_Substance_Id,DTXSID00149201,Selodenoson,CCNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(NC3CCCC3)N=CN=C12
DTXSID30166784,DSSTox_Substance_Id,DTXSID30166784,Iniparib,NC(=O)C1=CC(=C(I)C=C1)[N+]([O-])=O
DTXSID8046321,DSSTox_Substance_Id,DTXSID8046321,Talipexole,NC1=NC2=C(CCN(CC=C)CC2)S1
DTXSID80146995,DSSTox_Substance_Id,DTXSID80146995,Fluparoxan,FC1=CC=CC2=C1O[C@H]1CNC[C@@H]1O2
DTXSID20151321,DSSTox_Substance_Id,DTXSID20151321,Levobetaxolol hydrochloride,Cl.CC(C)NC[C@H](O)COC1=CC=C(CCOCC2CC2)C=C1
DTXSID4022995,DSSTox_Substance_Id,DTXSID4022995,Esmolol,COC(=O)CCC1=CC=C(OCC(O)CNC(C)C)C=C1
DTXSID6046474,DSSTox_Substance_Id,DTXSID6046474,Ampiroxicam,CCOC(=O)OC(C)OC1=C(N(C)S(=O)(=O)C2=CC=CC=C12)C(=O)NC1=NC=CC=C1
DTXSID1045798,DSSTox_Substance_Id,DTXSID1045798,Salmeterol xinafoate,OC(=O)C1=CC=C2C=CC=CC2=C1O.OCC1=C(O)C=CC(=C1)C(O)CNCCCCCCOCCCCC1=CC=CC=C1
DTXSID0045389,DSSTox_Substance_Id,DTXSID0045389,Felbinac,OC(=O)CC1=CC=C(C=C1)C1=CC=CC=C1
DTXSID2045494,DSSTox_Substance_Id,DTXSID2045494,Dipivefrin hydrochloride,Cl.CNCC(O)C1=CC(OC(=O)C(C)(C)C)=C(OC(=O)C(C)(C)C)C=C1
