INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,SMILES
DTXSID30362244,DSSTox_Substance_Id,DTXSID30362244,"2-{2-[3-(1-Methyl-1H-benzimidazol-2-yl)-4-oxo-3,4-dihydroquinazolin-2-yl]ethyl}-1H-isoindole-1,3(2H)-dione",CN1C(=NC2=CC=CC=C12)N1C(CCN2C(=O)C3=CC=CC=C3C2=O)=NC2=CC=CC=C2C1=O
DTXSID20387764,DSSTox_Substance_Id,DTXSID20387764,SMR000009396,Cl.COC1=C(OC)C2=C3C(CC4=C2C=C(O)C=C4)NCCC3=C1
DTXSID10425942,DSSTox_Substance_Id,DTXSID10425942,AC1OAYKB,BrC1=CC=C(C=C1)C(=O)N\N=C\C1=CC(OCC2=CC=CC=C2)=CC=C1
DTXSID70388180,DSSTox_Substance_Id,DTXSID70388180,[3-Oxo-1-(3-phenylpropyl)-2-piperazinyl]-acetic acid,OC(=O)CC1N(CCCC2=CC=CC=C2)CCNC1=O
DTXSID20378157,DSSTox_Substance_Id,DTXSID20378157,2-[(6-Chloro-4-methyl-2-oxo-2H-1-benzopyran-7-yl)oxy]propanoic acid,CC(OC1=C(Cl)C=C2C(C)=CC(=O)OC2=C1)C(O)=O
DTXSID40349389,DSSTox_Substance_Id,DTXSID40349389,"4-chloro-3-(5-ethyl-1,3-benzoxazol-2-yl)aniline",CCC1=CC2=C(OC(=N2)C2=C(Cl)C=CC(N)=C2)C=C1
DTXSID30376982,DSSTox_Substance_Id,DTXSID30376982,N-{2-[(2-Hydroxyethyl)amino]-2-oxoethyl}benzamide,OCCNC(=O)CNC(=O)C1=CC=CC=C1
DTXSID0033334,DSSTox_Substance_Id,DTXSID0033334,Cimicifugoside,[H][C@@]12C[C@@H](C)[C@]3([H])[C@@]4(C)CC[C@@]56C[C@@]55CC[C@H](O[C@]7([H])OC[C@@H](O)[C@H](O)[C@H]7O)C(C)(C)[C@]5([H])CC[C@@]6([H])[C@]4(C)[C@@H](O)[C@]3(O[C@@H]1C(C)(C)O)O2
DTXSID00358098,DSSTox_Substance_Id,DTXSID00358098,N-(2-METHYLSULFANYLPHENYL)-4-NITRO-BENZAMIDE,CSC1=CC=CC=C1NC(=O)C1=CC=C(C=C1)[N+]([O-])=O
DTXSID70583279,DSSTox_Substance_Id,DTXSID70583279,2-[(1H-Benzimidazol-2-yl)sulfanyl]aniline--hydrogen chloride (1/1),Cl.NC1=CC=CC=C1SC1=NC2=CC=CC=C2N1
DTXSID60420008,DSSTox_Substance_Id,DTXSID60420008,VIOLASTYRENE,COC1=CC(O)=C(OC)C=C1C\C=C\C1=CC=CC=C1
DTXSID7021940,DSSTox_Substance_Id,DTXSID7021940,1-Octanol,CCCCCCCCO
DTXSID00189283,DSSTox_Substance_Id,DTXSID00189283,2-(2-Chlorophenyl)benzimidazole,ClC1=CC=CC=C1C1=NC2=CC=CC=C2N1
DTXSID30359058,DSSTox_Substance_Id,DTXSID30359058,"Piperazine, 1-(4-aminophenyl)-4-(2-furanylcarbonyl)-",NC1=CC=C(C=C1)N1CCN(CC1)C(=O)C1=CC=CO1
DTXSID90365473,DSSTox_Substance_Id,DTXSID90365473,"5-hexyl-1,3,4-thiadiazol-2-amine",CCCCCCC1=NN=C(N)S1
DTXSID90349738,DSSTox_Substance_Id,DTXSID90349738,"Ethanone, 1-[5-(1-methyl-1H-benzimidazol-2-yl)-2-furanyl]-",CN1C2=CC=CC=C2N=C1C1=CC=C(O1)C(C)=O
DTXSID40202581,DSSTox_Substance_Id,DTXSID40202581,"Morpholine, 4-(3-pyridylthioacetyl)-",S=C(CC1=CN=CC=C1)N1CCOCC1
DTXSID80356375,DSSTox_Substance_Id,DTXSID80356375,"4-benzyl-5-(2,4-dichlorophenyl)-4h-1,2,4-triazole-3-thiol",ClC1=CC(Cl)=C(C=C1)C1=NNC(=S)N1CC1=CC=CC=C1
DTXSID70359431,DSSTox_Substance_Id,DTXSID70359431,STK055859,N#CC(=CC1=CC=C(C=C1)N1CCCC1)C#N
DTXSID4059467,DSSTox_Substance_Id,DTXSID4059467,"Benzenesulfonic acid, 4-(4,5-dihydro-3-methyl-5-oxo-1H-pyrazol-1-yl)-3-methyl-",CC1=NN(C(=O)C1)C1=C(C)C=C(C=C1)S(O)(=O)=O
DTXSID80354412,DSSTox_Substance_Id,DTXSID80354412,4-tert-butyl-N-(3-nitrophenyl)benzamide,CC(C)(C)C1=CC=C(C=C1)C(=O)NC1=CC(=CC=C1)[N+]([O-])=O
DTXSID40415674,DSSTox_Substance_Id,DTXSID40415674,MLS000518333,OC1=C(C=CC2=C1C(=O)C=C(O2)C1=CC=CC=C1Cl)[N+]([O-])=O
DTXSID6023947,DSSTox_Substance_Id,DTXSID6023947,Carbon disulfide,S=C=S
DTXSID10223647,DSSTox_Substance_Id,DTXSID10223647,4-(1H-Benzimidazol-2-ylmethoxy)benzohydrazide,NNC(=O)C1=CC=C(OCC2=NC3=CC=CC=C3N2)C=C1
DTXSID40345462,DSSTox_Substance_Id,DTXSID40345462,2-Amino-7-hydroxy-4-phenyl-4H-chromene-3-carbonitrile,NC1=C(C#N)C(C2=CC=CC=C2)C2=C(O1)C=C(O)C=C2
DTXSID8058453,DSSTox_Substance_Id,DTXSID8058453,Isocycloheximide,[H][C@@]1(C[C@@H](C)C[C@@H](C)C1=O)[C@H](O)CC1CC(=O)NC(=O)C1
DTXSID30206775,DSSTox_Substance_Id,DTXSID30206775,2-(1H-Benzimidazol-2-yl)aniline,NC1=CC=CC=C1C1=NC2=CC=CC=C2N1
DTXSID20409733,DSSTox_Substance_Id,DTXSID20409733,F1105-0212,CCOC(=O)N1CCN(CC1)S(=O)(=O)C1=CC=C(C=C1)C(=O)NC1=CC2=C(C=C1)C(=O)NC2=O
DTXSID3025041,DSSTox_Substance_Id,DTXSID3025041,Diethyl carbonate,CCOC(=O)OCC
DTXSID7061065,DSSTox_Substance_Id,DTXSID7061065,"3H-Naphtho[2,1-b]pyran-2-carboxylic acid, 3-oxo-, ethyl ester",CCOC(=O)C1=CC2=C(OC1=O)C=CC1=CC=CC=C21
DTXSID40146133,DSSTox_Substance_Id,DTXSID40146133,"Phenothiazine, 10-(3-dimethylaminopropyl)-2-methylthio-",CSC1=CC2=C(SC3=CC=CC=C3N2CCCN(C)C)C=C1
DTXSID10151315,DSSTox_Substance_Id,DTXSID10151315,"4',5,7-Trimethoxyisoflavone",COC1=CC=C(C=C1)C1=COC2=C(C1=O)C(OC)=CC(OC)=C2
DTXSID00366794,DSSTox_Substance_Id,DTXSID00366794,ST089557,CCOC(=O)C(=O)NC1=CC=C(OCC2=CC=CC=C2)C=C1
DTXSID50211745,DSSTox_Substance_Id,DTXSID50211745,"2-(2,4-Dichlorophenyl)-5-phenyl-1,3,4-oxadiazole",ClC1=CC(Cl)=C(C=C1)C1=NN=C(O1)C1=CC=CC=C1
DTXSID70359936,DSSTox_Substance_Id,DTXSID70359936,ST081873,CCOC1=C(OCC)C=C(CC(=O)NC2=C(OC3=CC=CC=C23)C(N)=O)C=C1
DTXSID70416477,DSSTox_Substance_Id,DTXSID70416477,AA-504/33189008,[O-][N+](=O)C1=CC=CC=C1C1=CC=C(O1)\C=C\C(=O)C1=CC=CC=C1
DTXSID40353183,DSSTox_Substance_Id,DTXSID40353183,"2-[4-(4-nitrophenyl)-1,3-thiazol-2-yl]acetamide",NC(=O)CC1=NC(=CS1)C1=CC=C(C=C1)[N+]([O-])=O
DTXSID20368290,DSSTox_Substance_Id,DTXSID20368290,"N~1~-(2-Methoxyphenyl)benzene-1,4-diamine",COC1=CC=CC=C1NC1=CC=C(N)C=C1
DTXSID60160937,DSSTox_Substance_Id,DTXSID60160937,"6H-Pyrimido(4,5-b)pyrrolizine-9-carbonitrile, 7,8-dihydro-4-phenyl-",N#CC1=C2CCCN2C2=C1N=CN=C2C1=CC=CC=C1
DTXSID00195809,DSSTox_Substance_Id,DTXSID00195809,"1,2-Diisonicotinoylhydrazine",O=C(NNC(=O)C1=CC=NC=C1)C1=CC=NC=C1
DTXSID20293199,DSSTox_Substance_Id,DTXSID20293199,ST4128911,CC1=CN=C(NP(=O)(OC2=CC=CC=C2)OC2=CC=CC=C2)C=C1
DTXSID40351942,DSSTox_Substance_Id,DTXSID40351942,"N,N-diallyl-N-(1H-indol-3-ylmethyl)amine",C=CCN(CC=C)CC1=CNC2=CC=CC=C12
DTXSID20352457,DSSTox_Substance_Id,DTXSID20352457,AE-473/30516001,CC1(C)CC(=O)C2=C(C1)OC1=C(C2)C(=O)CC(C)(C)C1
DTXSID40352196,DSSTox_Substance_Id,DTXSID40352196,3-Benzothiazol-2-yl-phenylamine,NC1=CC=CC(=C1)C1=NC2=CC=CC=C2S1
DTXSID50386785,DSSTox_Substance_Id,DTXSID50386785,MLS000533551,CC1=NN(CC2=CC=CC=C2)C2=C1C(C1=CC(Cl)=CC=C1)C(C#N)=C(N)O2
DTXSID30316060,DSSTox_Substance_Id,DTXSID30316060,MLS000757075,CC1=NN(C2=C1C(C1=CC=C(C=C1)[N+]([O-])=O)C(C#N)=C(N)O2)C1=CC=CC=C1
DTXSID60365844,DSSTox_Substance_Id,DTXSID60365844,"4-Methylamino-6-morpholin-4-yl-[1,3,5]triazine-2-carboxylic acid",CNC1=NC(=NC(=N1)C(O)=O)N1CCOCC1
DTXSID50406932,DSSTox_Substance_Id,DTXSID50406932,1-(2-methylphenyl)-1H-imidazole-2-thiol,CC1=CC=CC=C1N1C=CNC1=S
DTXSID60365884,DSSTox_Substance_Id,DTXSID60365884,"2-(methylsulfonyl)-4,5-diphenyl-1H-imidazole",CS(=O)(=O)C1=NC(=C(N1)C1=CC=CC=C1)C1=CC=CC=C1
DTXSID50169459,DSSTox_Substance_Id,DTXSID50169459,"Methanone, (1-amino-5-ethyl-8,9-dihydro-8,8-dimethyl-6H-furo(2,3-b)pyrano(4,3-d)pyridin-2-yl)phenyl-",CCC1=C2COC(C)(C)CC2=C2C(N)=C(OC2=N1)C(=O)C1=CC=CC=C1
DTXSID50354267,DSSTox_Substance_Id,DTXSID50354267,"4,5-diphenyl-2-(2-thienyl)-1H-imidazole",N1C(=NC(=C1C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CS1
DTXSID70337234,DSSTox_Substance_Id,DTXSID70337234,5-Acetyl-2-amino-4-(furan-2-yl)-6-methyl-4H-pyran-3-carbonitrile,CC(=O)C1=C(C)OC(N)=C(C#N)C1C1=CC=CO1
DTXSID30387735,DSSTox_Substance_Id,DTXSID30387735,ST50324193,CC1=C(C)C=C(C=C1)N1C(=O)CC(SC2=CC=CC=C2C(O)=O)C1=O
DTXSID00345564,DSSTox_Substance_Id,DTXSID00345564,"5-(4-Methylphenyl)-1,3,4-thiadiazol-2-amine",CC1=CC=C(C=C1)C1=NN=C(N)S1
DTXSID20354451,DSSTox_Substance_Id,DTXSID20354451,3-Amino-4-phenylamino-benzoic acid,NC1=C(NC2=CC=CC=C2)C=CC(=C1)C(O)=O
DTXSID70188788,DSSTox_Substance_Id,DTXSID70188788,"Pyridine, 2,6-di-2-thienyl-",S1C=CC=C1C1=CC=CC(=N1)C1=CC=CS1
DTXSID00221516,DSSTox_Substance_Id,DTXSID00221516,"1H-Indene-1,3(2H)-dione, 2-hydroxy-2-(2-hydroxy-3,5-dimethylphenyl)-",CC1=CC(C)=C(O)C(=C1)C1(O)C(=O)C2=CC=CC=C2C1=O
DTXSID40292088,DSSTox_Substance_Id,DTXSID40292088,2-Dimethylamino-pyrimidine-5-carboxylic acid,CN(C)C1=NC=C(C=N1)C(O)=O
DTXSID70308686,DSSTox_Substance_Id,DTXSID70308686,2-(4-Methoxyphenyl)-1-(morpholin-4-yl)ethane-1-thione,COC1=CC=C(CC(=S)N2CCOCC2)C=C1
DTXSID9068742,DSSTox_Substance_Id,DTXSID9068742,"Acetamide, 2-[(4-methylphenyl)sulfonyl]-",CC1=CC=C(C=C1)S(=O)(=O)CC(N)=O
DTXSID50109996,DSSTox_Substance_Id,DTXSID50109996,13-Episclareol (6CI),CC(O)(CC[C@H]1[C@](C)(O)CC[C@H]2C(C)(C)CCC[C@]12C)C=C
DTXSID10382748,DSSTox_Substance_Id,DTXSID10382748,"Ethyl 1,6-dimethyl-4-phenyl-2-sulfanylidene-1,2,3,4-tetrahydropyrimidine-5-carboxylate",CCOC(=O)C1=C(C)N(C)C(=S)NC1C1=CC=CC=C1
DTXSID8058950,DSSTox_Substance_Id,DTXSID8058950,"2(1H)-Quinolinone, 4-hydroxy-",OC1=CC(=O)NC2=CC=CC=C12
DTXSID6022004,DSSTox_Substance_Id,DTXSID6022004,"1,3-Dichloropropane",ClCCCCl
DTXSID50170868,DSSTox_Substance_Id,DTXSID50170868,"1-Propanone, 1-(4-chlorophenyl)-3-(dimethylamino)-, hydrochloride",Cl.CN(C)CCC(=O)C1=CC=C(Cl)C=C1
DTXSID6025725,DSSTox_Substance_Id,DTXSID6025725,3-Nitroaniline,NC1=CC(=CC=C1)[N+]([O-])=O
DTXSID40358057,DSSTox_Substance_Id,DTXSID40358057,ethyl 4-(morpholin-4-ylcarbamothioylamino)benzoate,CCOC(=O)C1=CC=C(NC(=S)NN2CCOCC2)C=C1
DTXSID40366839,DSSTox_Substance_Id,DTXSID40366839,4-Ethyl-8-methyl-7-propoxy-2H-1-benzopyran-2-one,CCCOC1=C(C)C2=C(C=C1)C(CC)=CC(=O)O2
DTXSID30232115,DSSTox_Substance_Id,DTXSID30232115,Tetrophan,OC(=O)C1=C2CCC3=CC=CC=C3C2=NC2=CC=CC=C12
DTXSID30319096,DSSTox_Substance_Id,DTXSID30319096,"ethyl 3-amino-4,6-dimethylthieno[2,3-b]pyridine-2-carboxylate",CCOC(=O)C1=C(N)C2=C(S1)N=C(C)C=C2C
DTXSID20182579,DSSTox_Substance_Id,DTXSID20182579,2-Amino-4-(4-biphenylyl)thiazole,NC1=NC(=CS1)C1=CC=C(C=C1)C1=CC=CC=C1
DTXSID60350699,DSSTox_Substance_Id,DTXSID60350699,"5-[(5-methylfuran-2-yl)methyl]-1,3-thiazol-2-amine",CC1=CC=C(CC2=CN=C(N)S2)O1
DTXSID40390538,DSSTox_Substance_Id,DTXSID40390538,"Spiro[2H-indole-2,2'-piperidin]-6'-one, 1,3-dihydro-1,3,3-trimethyl-",CN1C2=CC=CC=C2C(C)(C)C11CCCC(=O)N1
DTXSID3021437,DSSTox_Substance_Id,DTXSID3021437,4-Vinylcyclohexene,C=CC1CCC=CC1
DTXSID30360442,DSSTox_Substance_Id,DTXSID30360442,SMR000070265,BrC1=CC=CC=C1CN1CCN(CC1)C(=O)C1=CC=CC=C1
DTXSID40326933,DSSTox_Substance_Id,DTXSID40326933,Dubamine,C1OC2=C(O1)C=C(C=C2)C1=NC2=CC=CC=C2C=C1
DTXSID70314186,DSSTox_Substance_Id,DTXSID70314186,NSC281169,ClC1=CC=C(C=C1)C1=CN=C2NC(=O)NC(=O)C2=N1
DTXSID1020483,DSSTox_Substance_Id,DTXSID1020483,"2,4-Dimethoxyaniline hydrochloride",Cl.COC1=CC=C(N)C(OC)=C1
DTXSID80386258,DSSTox_Substance_Id,DTXSID80386258,AC1MEKFY,[H]C12C=CC([H])(C3C1C(=O)N(NC(=O)C1=CC=NC=C1)C3=O)C21CC1
DTXSID00390074,DSSTox_Substance_Id,DTXSID00390074,"2-Chloro-1-(6-fluoro-2-methyl-3,4-dihydroquinolin-1(2H)-yl)ethan-1-one",CC1CCC2=C(C=CC(F)=C2)N1C(=O)CCl
DTXSID50425961,DSSTox_Substance_Id,DTXSID50425961,AN-329/40357688,CC1=CC(NC(=S)N\N=C\C2=CC3=C(OCO3)C=C2)=CC=C1
DTXSID80716071,DSSTox_Substance_Id,DTXSID80716071,3-Benzyl-4-hydroxy-1-methylquinolin-2(1H)-one,CN1C(=O)C(CC2=CC=CC=C2)=C(O)C2=CC=CC=C12
DTXSID70293129,DSSTox_Substance_Id,DTXSID70293129,"4-[2-(1-Methyl-4(1H)-pyridinylidene)ethylidene]-2,5-cyclohexadien-1-one",CN1C=CC(=CC=C2C=CC(=O)C=C2)C=C1
DTXSID4066335,DSSTox_Substance_Id,DTXSID4066335,"Benzoic acid, 2-amino-, hexyl ester",CCCCCCOC(=O)C1=CC=CC=C1N
DTXSID5020283,DSSTox_Substance_Id,DTXSID5020283,"4-Chloro-1,2-diaminobenzene",NC1=C(N)C=C(Cl)C=C1
DTXSID20424840,DSSTox_Substance_Id,DTXSID20424840,"2-methylcyclohexanone (2,4-dinitrophenyl)hydrazone",CC1CCCC\C1=N\NC1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O
DTXSID0045252,DSSTox_Substance_Id,DTXSID0045252,Demeclocycline hydrochloride,Cl.[H][C@]12C[C@@]3([H])[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C(=O)C1=C(O)C=CC(Cl)=C1[C@H]2O
DTXSID60354834,DSSTox_Substance_Id,DTXSID60354834,5-(2-chlorophenyl)-2-furoic acid,OC(=O)C1=CC=C(O1)C1=CC=CC=C1Cl
DTXSID20358191,DSSTox_Substance_Id,DTXSID20358191,"1-Cyclohexyl-2,5-dimethyl-1H-pyrrole-3-carbaldehyde",CC1=CC(C=O)=C(C)N1C1CCCCC1
DTXSID60356439,DSSTox_Substance_Id,DTXSID60356439,"ethyl 2-amino-4-tert-butyl-1,3-thiazole-5-carboxylate",CCOC(=O)C1=C(N=C(N)S1)C(C)(C)C
DTXSID80349424,DSSTox_Substance_Id,DTXSID80349424,6-Methyl-2-pyridin-2-yl-benzooxazole,CC1=CC2=C(C=C1)N=C(O2)C1=CC=CC=N1
DTXSID00276829,DSSTox_Substance_Id,DTXSID00276829,"2-phenylimidazo[1,2-a]pyrimidine",C1=C(N=C2N=CC=CN12)C1=CC=CC=C1
DTXSID40226661,DSSTox_Substance_Id,DTXSID40226661,"Acridine, 9-(m-nitroanilino)-",[O-][N+](=O)C1=CC=CC(NC2=C3C=CC=CC3=NC3=CC=CC=C23)=C1
DTXSID2025765,DSSTox_Substance_Id,DTXSID2025765,3-Nitrophenol,OC1=CC=CC(=C1)[N+]([O-])=O
DTXSID30205647,DSSTox_Substance_Id,DTXSID30205647,"Morpholine, 4-((4-amino-2,3-dihydro-3-phenyl-2-thioxo-5-thiazolyl)carbonyl)-",NC1=C(SC(=S)N1C1=CC=CC=C1)C(=O)N1CCOCC1
DTXSID70385553,DSSTox_Substance_Id,DTXSID70385553,"1-(2,6-Dimethylpiperidin-1-yl)-2-phenylethan-1-one",CC1CCCC(C)N1C(=O)CC1=CC=CC=C1
DTXSID20187600,DSSTox_Substance_Id,DTXSID20187600,"4(3H)-Quinazolinone, 2-methyl-3-(o-trifluoromethylphenyl)-",CC1=NC2=CC=CC=C2C(=O)N1C1=CC=CC=C1C(F)(F)F
DTXSID00344779,DSSTox_Substance_Id,DTXSID00344779,"ethyl 2-(3-oxo-3,4-dihydroquinoxalin-2-yl)propanoate",CCOC(=O)C(C)C1=NC2=CC=CC=C2NC1=O
DTXSID00351221,DSSTox_Substance_Id,DTXSID00351221,"1-Cyclopropyl-2,5-dimethyl-1H-pyrrole-3-carbaldehyde",CC1=CC(C=O)=C(C)N1C1CC1
DTXSID90366526,DSSTox_Substance_Id,DTXSID90366526,2-chloro-N-(4-methylpyridin-2-yl)-5-(trifluoromethyl)benzenesulfonamide,CC1=CC(NS(=O)(=O)C2=C(Cl)C=CC(=C2)C(F)(F)F)=NC=C1
DTXSID3025091,DSSTox_Substance_Id,DTXSID3025091,C.I. Disperse Black 6,COC1=CC(=CC=C1N)C1=CC(OC)=C(N)C=C1
DTXSID0066246,DSSTox_Substance_Id,DTXSID0066246,"Butanoic acid, 4-methyl-2-oxo-2H-1-benzopyran-7-yl ester",CCCC(=O)OC1=CC=C2C(C)=CC(=O)OC2=C1
DTXSID10390505,DSSTox_Substance_Id,DTXSID10390505,"3-(Pyridin-2-yl)-3,9-diazaspiro[5.5]undecane",C1CC2(CCN1)CCN(CC2)C1=CC=CC=N1
DTXSID00397169,DSSTox_Substance_Id,DTXSID00397169,"2-benzoyl-3-phenyl-1,4-naphthoquinone",O=C(C1=CC=CC=C1)C1=C(C2=CC=CC=C2)C(=O)C2=CC=CC=C2C1=O
DTXSID8045228,DSSTox_Substance_Id,DTXSID8045228,Lorglumide sodium,[Na+].CCCCCN(CCCCC)C(=O)C(CCC([O-])=O)NC(=O)C1=CC(Cl)=C(Cl)C=C1
DTXSID50398762,DSSTox_Substance_Id,DTXSID50398762,2-Chloro-1-(3-methylpiperidin-1-yl)ethan-1-one,CC1CCCN(C1)C(=O)CCl
DTXSID30417187,DSSTox_Substance_Id,DTXSID30417187,BAS 01258928,OC(=O)C(CC1=CC=CC=C1)N1C(=S)S\C(=C/C2=CC=CS2)C1=O
DTXSID70199758,DSSTox_Substance_Id,DTXSID70199758,"1H-1,2,3-Triazole-4,5-dimethanol, 1-phenyl-",OCC1=C(CO)N(N=N1)C1=CC=CC=C1
DTXSID60412483,DSSTox_Substance_Id,DTXSID60412483,T0503-7063,CCC(O)CNC(=O)NC(=C(Cl)Cl)C1=CC(F)=C(C)C=C1
DTXSID20350751,DSSTox_Substance_Id,DTXSID20350751,2-(4-methoxyphenyl)-3-phenylquinoxaline,COC1=CC=C(C=C1)C1=NC2=CC=CC=C2N=C1C1=CC=CC=C1
DTXSID7040609,DSSTox_Substance_Id,DTXSID7040609,Selenomethionine,C[Se]CCC(N)C(O)=O
DTXSID20183804,DSSTox_Substance_Id,DTXSID20183804,"Alloxazine, 1,3-dimethyl-",CN1C(=O)N(C)C2=NC3=CC=CC=C3N=C2C1=O
DTXSID1020433,DSSTox_Substance_Id,DTXSID1020433,"3,3'-Dichlorobenzidine dihydrochloride",Cl.Cl.NC1=CC=C(C=C1Cl)C1=CC(Cl)=C(N)C=C1
DTXSID3027249,DSSTox_Substance_Id,DTXSID3027249,4-Carboxybenzaldehyde,OC(=O)C1=CC=C(C=O)C=C1
DTXSID60361927,DSSTox_Substance_Id,DTXSID60361927,2-(1H-indol-2-yl)-4-methylphenol,CC1=CC(C2=CC3=CC=CC=C3N2)=C(O)C=C1
DTXSID40357727,DSSTox_Substance_Id,DTXSID40357727,BAS 02137208,CC1=C2C=C3C=C(SC3=NC2=C(C)C=C1)C(O)=O
DTXSID10715698,DSSTox_Substance_Id,DTXSID10715698,1-Benzyl-4-hydroxyquinolin-2(1H)-one,OC1=CC(=O)N(CC2=CC=CC=C2)C2=CC=CC=C12
DTXSID30359553,DSSTox_Substance_Id,DTXSID30359553,"4-Benzyl-5-(2-chlorophenyl)-2,4-dihydro-3H-1,2,4-triazole-3-thione",ClC1=CC=CC=C1C1=NNC(=S)N1CC1=CC=CC=C1
DTXSID40349864,DSSTox_Substance_Id,DTXSID40349864,"4-Benzyl-5-pyridin-3-yl-4H-[1,2,4]triazole-3-thiol",S=C1NN=C(N1CC1=CC=CC=C1)C1=CN=CC=C1
DTXSID30171010,DSSTox_Substance_Id,DTXSID30171010,"Propiophenone, 4'-ethoxy-3-(hexahydro-1H-azepin-1-yl)-, hydrochloride",Cl.CCOC1=CC=C(C=C1)C(=O)CCN1CCCCCC1
DTXSID40360877,DSSTox_Substance_Id,DTXSID40360877,"5-(Ethylsulfanyl)-1,3,4-thiadiazole-2(3H)-thione",CCSC1=NNC(=S)S1
DTXSID50389337,DSSTox_Substance_Id,DTXSID50389337,"2-amino-N-ethyl-5,6,7,8-tetrahydro-4H-cyclohepta[b]thiophene-3-carboxamide",CCNC(=O)C1=C(N)SC2=C1CCCCC2
DTXSID50356140,DSSTox_Substance_Id,DTXSID50356140,1-(4-fluorobenzyl)-1H-indole-3-carbaldehyde,FC1=CC=C(CN2C=C(C=O)C3=CC=CC=C23)C=C1
DTXSID5020869,DSSTox_Substance_Id,DTXSID5020869,"4,4'-Methylenebis(N,N-dimethylaniline)",CN(C)C1=CC=C(CC2=CC=C(C=C2)N(C)C)C=C1
DTXSID6025012,DSSTox_Substance_Id,DTXSID6025012,"2,3-Dichloro-1-propene",ClCC(Cl)=C
DTXSID50415504,DSSTox_Substance_Id,DTXSID50415504,EGLU,CC[C@](N)(CCC(O)=O)C(O)=O
DTXSID6021240,DSSTox_Substance_Id,DTXSID6021240,Retinol acetate,CC(=O)OC\C=C(/C)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C
DTXSID50351559,DSSTox_Substance_Id,DTXSID50351559,3-nitro-4-(2-pyridylthio)benzoic acid,OC(=O)C1=CC(=C(SC2=CC=CC=N2)C=C1)[N+]([O-])=O
DTXSID70330462,DSSTox_Substance_Id,DTXSID70330462,Asaley acid,CC(C)CC(NC(=O)C(CC1=CC=C(C=C1)N(CCCl)CCCl)NC(C)=O)C(O)=O
DTXSID00296981,DSSTox_Substance_Id,DTXSID00296981,"3-(1,3-Benzodioxol-5-yl)-2-oxopropanoic acid",OC(=O)C(=O)CC1=CC2=C(OCO2)C=C1
DTXSID80176535,DSSTox_Substance_Id,DTXSID80176535,"Pyrrole-2-carboxamide, 4-acetyl-N-benzyl-3,5-dimethyl-",CC(=O)C1=C(C)NC(C(=O)NCC2=CC=CC=C2)=C1C
DTXSID90212998,DSSTox_Substance_Id,DTXSID90212998,"4-Aminonaphthalene-2,6-disulphonic acid",NC1=C2C=C(C=CC2=CC(=C1)S(O)(=O)=O)S(O)(=O)=O
DTXSID80353965,DSSTox_Substance_Id,DTXSID80353965,4-(pyridin-2-ylmethoxy)benzaldehyde,O=CC1=CC=C(OCC2=CC=CC=N2)C=C1
DTXSID20415798,DSSTox_Substance_Id,DTXSID20415798,"3-Hydroxy-7,8,9,10-tetrahydro-benzo[c]chromen-6-one",OC1=CC2=C(C=C1)C1=C(CCCC1)C(=O)O2
DTXSID6025301,DSSTox_Substance_Id,DTXSID6025301,2-Ethylhexyl glycidyl ether,CCCCC(CC)COCC1CO1
DTXSID20201734,DSSTox_Substance_Id,DTXSID20201734,N-Methyl-N'-(4-chlorophenyl)urea,CNC(=O)NC1=CC=C(Cl)C=C1
DTXSID60384479,DSSTox_Substance_Id,DTXSID60384479,1-(3-nitropyridin-2-yl)piperidine-4-carbonitrile,[O-][N+](=O)C1=C(N=CC=C1)N1CCC(CC1)C#N
DTXSID80293695,DSSTox_Substance_Id,DTXSID80293695,3-(2-Methylaminoethyl)indol-5-ol oxalate,OC(=O)C(O)=O.CNCCC1=CNC2=C1C=C(O)C=C2
DTXSID70349812,DSSTox_Substance_Id,DTXSID70349812,2-[(4-Ethyl-7-methyl-2-oxo-2H-1-benzopyran-5-yl)oxy]propanoic acid,CCC1=CC(=O)OC2=C1C(OC(C)C(O)=O)=CC(C)=C2
DTXSID40195964,DSSTox_Substance_Id,DTXSID40195964,2-Acetoxy-m-toluic acid,CC(=O)OC1=C(C)C=CC=C1C(O)=O
DTXSID70177258,DSSTox_Substance_Id,DTXSID70177258,"4H-Cyclopenta(4,5)thieno(2,3-d)pyrimidin-4-one, 3,5,6,7-tetrahydro-3-amino-2-methyl-",CC1=NC2=C(C3=C(CCC3)S2)C(=O)N1N
DTXSID70290714,DSSTox_Substance_Id,DTXSID70290714,TCMDC-123470,CC(C)CN1C(N)=CC(=O)N(C)C1=O
DTXSID00354631,DSSTox_Substance_Id,DTXSID00354631,"1(2H)-Quinolinecarboxamide, 6-methoxy-2,2,4-trimethyl-N-phenyl-",COC1=CC2=C(C=C1)N(C(=O)NC1=CC=CC=C1)C(C)(C)C=C2C
DTXSID60389929,DSSTox_Substance_Id,DTXSID60389929,ST069835,[H]C12CC(C)(CN1C(=O)C1=CC=C(C=C1)[N+]([O-])=O)CC(C)(C)C2
