ensmbl_gene_name,Du_PHH_1,Du_PHH_2,Fu_PHH_1,Fu_PHH_2,Kim_PHH_1,Kim_PHH_2,Koui_PHH_1,Koui_PHH_2,Xiang_PHH_1,Xiang_PHH_2,Xie_PHH_1,Xie_PHH_2,Xie_PHH_3,Schneeberger_PHH_1,Schneeberger_PHH_2,Gao_PHH,Boon_PHH_1,Boon_PHH_2,Wang_PHH_1,Wang_PHH_2
ENSG00000207056.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000237402.1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000237728.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000225126.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270171.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270035.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269978.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000049245.13,814,766,506,498,168,183,703,459,398,152,404,373,503,141,66,237,394,244,333,180
ENSG00000269925.1,3,6,8,0,2,2,5,9,0,0,3,0,1,0,1,3,1,1,6,3
ENSG00000049246.14,586,1583,374,550,153,744,200,767,50,137,375,185,231,162,154,85,439,339,248,187
ENSG00000236266.1,2,4,5,4,0,0,0,0,0,0,5,1,0,0,0,2,0,0,0,0
ENSG00000049247.13,4,0,0,2,0,0,0,1,1,0,0,1,6,0,0,0,0,0,8,0
ENSG00000049249.8,2,0,4,6,0,0,5,1,4,0,1,2,2,0,0,0,0,0,4,0
ENSG00000270330.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116288.13,3374,2347,1345,1489,2566,2953,1462,693,559,806,2067,2066,1935,178,192,1440,1746,1665,275,276
ENSG00000200344.1,0,0,0,3,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0
ENSG00000284747.1,96,66,89,87,1,5,11,0,13,72,83,15,108,4,0,61,1,2,2,0
ENSG00000284716.1,1,1,3,2,4,2,2,6,2,4,10,1,17,3,3,1,0,1,7,4
ENSG00000116285.13,10411,7987,13285,19189,7192,6095,10254,11319,3547,8336,21534,5178,16857,5058,2400,3677,7643,11205,3962,8336
ENSG00000238290.1,20,77,7,9,8,11,6,7,3,8,39,17,20,5,5,2,2,3,13,6
ENSG00000232848.1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229305.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
ENSG00000227634.3,21,8,24,8,11,8,22,28,0,7,29,8,17,1,0,5,9,18,4,6
ENSG00000200975.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000233645.1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ENSG00000251977.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000162426.14,1,4,0,0,1,0,1,2,2,7,4,1,1,0,1,0,0,0,3,0
ENSG00000252254.1,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
ENSG00000142599.19,882,981,722,789,304,815,313,183,267,295,287,471,764,91,68,259,223,329,705,208
ENSG00000232912.6,6,2,3,6,8,2,0,3,0,0,0,1,0,0,0,0,4,1,2,2
ENSG00000221083.1,0,0,0,3,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0
ENSG00000270282.1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
ENSG00000234619.1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224315.2,0,0,0,0,0,1,3,4,0,0,0,0,1,0,0,0,0,0,4,0
ENSG00000222511.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
ENSG00000226545.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000228423.2,0,0,0,0,0,0,4,6,1,0,2,2,2,1,0,0,0,0,2,1
ENSG00000229716.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000074800.16,7875,6683,3321,4039,4743,6760,25069,21120,3512,1980,3390,6364,5141,505,437,6468,6577,6084,1013,791
ENSG00000274258.1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
ENSG00000230679.1,0,0,0,0,1,0,4,2,1,0,2,0,0,0,0,0,0,0,0,0
ENSG00000201725.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000238249.2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000232208.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000232663.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000131686.15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000265141.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000197241.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000142583.18,7,3,5,4,2,4,2,1,6,1,2,12,3,0,0,4,1,2,9,0
ENSG00000252404.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000180758.12,177,222,111,85,92,179,171,294,54,112,117,105,137,21,8,265,96,93,75,49
ENSG00000228526.7,12,2,13,12,20,50,248,278,10,4,4,11,11,2,0,15,16,11,14,11
ENSG00000284357.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234546.4,3,0,2,0,6,17,17,12,0,3,0,1,3,0,0,2,5,0,1,4
ENSG00000049239.12,2685,3619,3608,2067,4504,6155,7540,7017,3451,3938,2694,6644,4547,577,291,3924,3380,2954,2342,2121
ENSG00000171621.14,253,121,70,93,922,760,1717,620,794,252,202,371,130,88,23,424,298,329,135,163
ENSG00000284652.1,2,1,0,1,25,18,140,64,31,1,2,13,4,1,1,2,5,10,0,1
ENSG00000284693.1,8,4,1,8,42,32,223,89,30,1,8,26,4,1,2,4,16,36,1,1
ENSG00000252956.1,0,0,0,1,0,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0
ENSG00000235263.1,6,1,3,4,2,2,25,46,1,3,6,5,4,0,0,13,8,8,3,11
ENSG00000171612.7,259,40,209,171,236,619,367,185,155,112,291,378,221,17,13,262,97,194,91,86
ENSG00000231181.1,1,1,9,2,8,23,33,12,1,1,4,2,4,0,0,10,1,5,5,9
ENSG00000188807.13,88,39,26,24,42,114,71,24,30,19,25,47,53,4,2,31,17,22,36,6
ENSG00000171608.16,250,115,60,208,3,19,26,5,185,67,14,203,111,0,0,5,30,39,163,25
ENSG00000179840.5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ENSG00000233268.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231789.2,5,0,0,0,1,0,15,6,0,0,4,2,4,0,0,0,0,0,0,0
ENSG00000171603.18,419,100,142,141,35,82,83,33,236,103,41,250,269,10,22,38,63,48,269,49
ENSG00000271264.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280113.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000178585.15,375,308,110,119,226,204,176,133,48,73,161,162,183,24,25,57,220,207,92,21
ENSG00000223989.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000285701.1,1,3,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0
ENSG00000162441.12,507,367,317,335,165,214,512,368,125,104,349,205,295,75,36,178,323,221,102,100
ENSG00000228150.1,3,2,1,1,0,0,1,0,1,0,3,3,0,0,0,1,0,0,1,0
ENSG00000173614.14,193,126,126,102,40,45,296,143,57,44,117,62,93,19,6,80,110,59,24,13
ENSG00000202415.1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0
ENSG00000283611.2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000265521.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000241326.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000162444.12,36,21,12,9,1,5,0,0,150,8,7,55,5,0,1,2,12,27,23,0
ENSG00000130939.20,435,497,394,488,254,244,717,492,270,186,274,485,545,72,30,296,337,364,245,116
ENSG00000224340.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000233623.2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
ENSG00000201746.1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2
ENSG00000054523.17,575,747,939,840,277,271,1947,1485,327,337,559,477,722,103,86,439,567,379,577,479
ENSG00000264881.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199562.1,1,1,0,2,1,0,1,1,1,0,2,4,4,0,0,0,0,0,0,0
ENSG00000264501.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000284735.1,3,4,6,8,0,0,0,0,6,9,4,18,8,0,0,1,0,0,0,0
ENSG00000284642.1,13,4,8,5,13,20,14,16,8,10,3,13,8,1,2,6,3,11,2,1
ENSG00000142657.21,781,756,686,500,971,938,688,446,478,193,570,978,762,93,113,1071,1554,1918,277,394
ENSG00000271989.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251503.8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
ENSG00000175279.22,16,6,1,1,3,2,7,7,2,1,7,9,2,0,0,6,10,6,0,1
ENSG00000241563.3,5,3,3,2,1,0,0,1,0,0,0,3,1,0,0,1,0,0,0,0
ENSG00000160049.12,525,506,277,296,146,189,797,308,104,148,240,304,365,56,21,205,353,274,126,119
ENSG00000203469.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000142655.13,660,655,362,360,337,466,279,139,101,204,211,389,436,44,41,198,189,372,161,145
ENSG00000287727.1,0,7,15,12,0,0,0,0,0,0,1,1,1,0,0,3,0,0,0,0
ENSG00000243267.3,0,2,2,1,0,0,3,0,0,0,2,0,1,0,0,0,1,0,2,2
ENSG00000130940.15,57,60,68,37,84,150,255,132,54,18,14,62,53,15,4,54,39,49,53,37
ENSG00000272078.1,4,1,10,6,1,0,0,1,4,4,0,5,6,0,0,2,0,0,1,0
ENSG00000225158.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000175262.14,7,6,2,3,1,0,0,0,1,0,0,0,7,0,0,0,0,1,6,0
ENSG00000215785.2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
ENSG00000120948.17,953,810,818,802,638,1008,244,276,362,251,548,622,594,53,49,569,478,507,207,206
ENSG00000277726.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000009724.17,5281,4867,3151,3034,4908,5294,1055,776,1414,1797,3195,3281,3024,569,455,2270,2561,2557,1572,2191
ENSG00000271895.2,30,19,12,3,0,7,3,6,5,2,10,7,9,0,2,6,6,5,3,2
ENSG00000116649.10,522,240,133,171,363,874,263,44,279,150,108,661,229,37,27,298,152,296,70,43
ENSG00000171824.14,325,421,279,371,323,695,1118,581,162,82,121,131,180,55,44,160,410,446,197,153
ENSG00000226849.1,3,1,1,0,4,2,0,2,0,0,0,0,0,0,0,3,0,0,4,1
ENSG00000230337.1,0,2,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,3,1,0
ENSG00000198793.13,743,967,618,555,753,1314,2792,1224,498,310,414,733,605,90,67,579,805,671,429,210
ENSG00000225602.5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000253086.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000171819.5,2,5,0,0,0,0,44,7,0,0,6,0,0,0,0,0,0,0,0,0
ENSG00000207451.1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000238173.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000120942.13,219,254,157,172,218,291,376,140,200,92,160,218,229,30,15,158,147,153,89,108
ENSG00000238199.1,1,0,2,1,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0
ENSG00000284646.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224338.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204624.8,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ENSG00000285833.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235643.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000284708.1,1,0,2,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0
ENSG00000116661.11,683,655,134,30,415,213,1310,315,44,40,139,223,162,14,12,109,117,87,14,30
ENSG00000132879.14,625,494,182,89,192,243,235,146,45,77,140,147,198,16,17,90,129,160,39,71
ENSG00000116663.11,268,209,84,78,141,192,295,162,52,56,62,111,146,9,8,88,163,116,26,50
ENSG00000116670.15,421,223,152,146,342,345,511,193,79,90,152,361,188,11,14,179,283,206,52,45
ENSG00000162490.7,2,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,11,4
ENSG00000177674.16,199,129,77,100,100,235,111,73,89,57,84,185,129,8,4,119,66,63,54,45
ENSG00000215910.7,1,2,1,0,1,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1
ENSG00000177553.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000177000.13,208,267,330,170,385,1551,259,354,137,130,81,338,353,17,31,358,128,213,265,119
ENSG00000011021.23,245,272,343,296,253,772,196,335,124,99,89,189,205,53,51,190,172,242,136,119
ENSG00000276470.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278852.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000175206.10,3,3,4,0,0,2,0,0,0,1,0,0,2,0,0,1,0,0,0,0
ENSG00000275915.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000120937.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224904.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000285646.2,8,12,6,5,1,12,14,20,2,5,5,26,6,3,3,3,0,2,42,9
ENSG00000199347.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201801.1,0,0,2,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,3,1
ENSG00000116685.16,1821,1716,851,710,978,984,459,539,403,598,1022,1120,1208,126,99,502,547,886,300,373
ENSG00000083444.17,2715,2729,1429,1344,1582,1702,1445,2190,440,897,1278,1900,1512,190,163,1123,1161,1300,413,699
ENSG00000287384.1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
ENSG00000116688.17,2165,2180,1931,2048,1555,2707,1897,1024,756,755,1116,1157,1723,212,163,1064,969,727,606,735
ENSG00000270914.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116691.11,306,200,87,83,199,396,121,60,84,88,73,248,166,13,10,96,105,173,38,12
ENSG00000202461.1,0,0,5,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ENSG00000276869.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000243539.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000120949.15,2,2,0,1,1,1,0,0,3,6,19,6,8,0,0,0,0,0,6,0
ENSG00000201135.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227875.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000285604.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000283789.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000028137.19,607,567,715,757,319,759,158,76,759,367,157,1028,607,37,33,332,213,155,955,230
ENSG00000263676.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000225196.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252969.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000048707.15,603,882,950,995,715,850,3252,1402,332,342,530,673,594,117,100,534,752,607,903,409
ENSG00000239149.1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0
ENSG00000229484.1,21,16,36,34,26,13,2,16,5,6,22,33,16,0,1,11,3,7,3,4
ENSG00000162496.9,6200,3959,2640,2510,2816,4197,1537,1612,1364,1284,2343,3290,4000,405,276,2052,1732,1761,822,1585
ENSG00000221340.1,0,3,1,3,5,10,3,5,1,5,2,3,3,2,0,3,1,5,0,1
ENSG00000276830.1,0,2,2,2,1,5,2,1,0,0,1,0,4,0,0,3,3,2,0,0
ENSG00000272482.1,8,9,7,10,7,12,5,15,11,4,15,24,15,0,0,7,2,8,5,6
ENSG00000204518.2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000226166.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000188984.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000157330.10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116726.4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116721.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228338.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000239810.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231103.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000179172.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000120952.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000243073.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000187545.5,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,2,0
ENSG00000204510.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207434.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234064.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000232423.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274178.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274764.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277058.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229571.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277862.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236179.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000275774.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229978.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000233336.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280267.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000179412.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204505.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279169.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279804.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250894.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270601.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231219.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207511.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000182330.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000237700.2,0,0,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204501.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000228229.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204481.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204480.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000204479.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204478.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000162494.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259961.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000215909.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000162493.16,5,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,2,1,1,0
ENSG00000222952.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000237445.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000253085.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116731.22,228,251,267,252,128,100,340,248,181,94,121,143,216,40,30,135,103,138,300,157
ENSG00000189337.17,136,4,4,19,0,20,0,2,2,9,3,13,53,1,2,0,38,9,21,0
ENSG00000252151.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231606.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234593.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235829.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000287756.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000175147.13,3,1,6,1,1,1,1,0,3,1,0,0,1,0,0,0,0,5,15,2
ENSG00000171729.14,72,22,27,9,0,4,4,2,58,17,5,52,27,0,2,2,8,4,26,13
ENSG00000204464.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000215720.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278480.1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
ENSG00000142621.19,3,2,1,1,2,3,2,1,3,0,2,1,0,0,1,0,2,0,1,0
ENSG00000233485.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236045.1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
ENSG00000228140.2,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
ENSG00000142634.13,1011,498,438,387,319,341,166,78,344,218,256,678,460,34,17,124,179,190,336,58
ENSG00000162438.12,1,1,1,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,2,1
ENSG00000142615.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000215704.10,0,1,2,3,1,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0
ENSG00000132906.18,191,181,170,187,118,159,105,58,45,43,71,110,134,20,12,80,114,94,61,27
ENSG00000116138.13,788,780,778,502,164,139,484,286,214,265,480,361,483,43,33,269,156,116,174,174
ENSG00000251866.1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000272510.1,24,13,1,0,42,88,12,9,3,0,0,0,0,8,6,1,13,13,1,5
ENSG00000116771.6,3355,3208,1427,1112,820,1011,1551,651,261,929,1632,1008,1675,418,239,578,787,648,308,405
ENSG00000237301.1,0,1,1,0,0,1,0,1,0,0,1,2,0,0,0,0,0,1,0,0
ENSG00000235084.3,3,3,4,8,3,10,1,4,1,0,1,8,6,2,1,2,1,2,4,1
ENSG00000252417.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000236500.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000197312.12,828,1352,1940,1676,509,530,1568,966,530,430,996,680,1434,176,143,556,646,608,537,720
ENSG00000215695.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271742.1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0
ENSG00000116786.13,506,425,276,257,203,435,502,260,362,208,158,538,440,36,20,184,204,225,303,148
ENSG00000237938.5,3,2,6,5,1,0,1,1,4,2,1,1,1,0,0,2,0,0,3,4
ENSG00000162461.8,137,210,101,127,15,18,43,45,15,37,24,54,84,6,7,5,77,57,44,30
ENSG00000224459.1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
ENSG00000162460.7,1214,1149,503,416,524,387,184,138,107,197,412,257,447,59,48,108,264,166,67,133
ENSG00000162458.13,104,61,103,40,30,66,196,32,14,20,23,27,91,10,13,16,23,12,37,18
ENSG00000224321.1,2,0,0,0,4,6,0,1,2,0,0,2,0,0,0,0,0,0,0,0
ENSG00000233954.6,57,39,24,13,83,72,11,7,14,2,19,20,19,7,3,20,35,63,3,2
ENSG00000178715.8,12,3,10,3,3,5,0,0,3,4,2,4,10,1,1,0,1,1,0,1
ENSG00000179743.4,72,54,24,34,11,11,20,23,5,16,60,36,60,0,2,8,16,24,14,3
ENSG00000065526.12,1035,1325,1511,1245,676,838,872,582,541,438,476,626,983,259,138,668,467,662,825,798
ENSG00000270620.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
